symbol,ticker,company_name,industry_constituent,market_cap,sector,industry,meta_updated_at,date,open,high,low,close,prev_close,pct_change,volume,avg_volume_20,unusual_volume_ratio,volatility_20d_pct,move_vs_vol,rsi_14,sma_50,sma_200,crossover
BERGEPAINT,BERGEPAINT.NS,Berger Paints India Ltd.,Consumer Durables,497979293696.0,Basic Materials,Specialty Chemicals,2026-03-25,2026-03-25,418.95001220703125,427.0,416.1499938964844,426.3999938964844,413.79998779296875,3.04495081566305,188112.0,454014.25,0.4143306074644133,1.8421859469921535,1.6529009032094302,44.93702779748083,460.6049993896484,527.3593963623047,None
BDL,BDL.NS,Bharat Dynamics Ltd.,Capital Goods,434046631936.0,Industrials,Aerospace & Defense,2026-03-25,2026-03-25,1189.9000244140625,1204.199951171875,1180.300048828125,1185.800048828125,1174.0999755859375,0.9965142224237278,659324.0,1606665.85,0.41036784344423577,2.8825680904122573,0.34570361953920364,36.996988967344,1335.0040161132813,1525.0024536132812,None
BEL,BEL.NS,Bharat Electronics Ltd.,Capital Goods,3050005331968.0,Industrials,Aerospace & Defense,2026-03-25,2026-03-25,416.29998779296875,422.0,414.6000061035156,417.3999938964844,414.45001220703125,0.7117822662723317,8205781.0,19763836.65,0.4151917031757091,2.2464746276353353,0.3168441154492636,41.580436607270265,433.9833972167969,408.351763458252,None
BHARATFORG,BHARATFORG.NS,Bharat Forge Ltd.,Automobile and Auto Components,824702926848.0,Consumer Cyclical,Auto Parts,2026-03-25,2026-03-25,1738.5,1751.4000244140625,1721.0,1723.9000244140625,1708.800048828125,0.8836595947134374,747283.0,1358533.3,0.5500660160483368,2.8027038596444123,0.31528824983512527,48.67766557677575,1661.4208837890626,1380.6648278808593,None
BHEL,BHEL.NS,Bharat Heavy Electricals Ltd.,Capital Goods,924836036608.0,Industrials,Specialty Industrial Machinery,2026-03-25,2026-03-25,259.95001220703125,266.79998779296875,259.3500061035156,265.5,258.20001220703125,2.8272608241069364,4077121.0,9335189.8,0.43674752065565925,2.760812434973377,1.0240684185176094,53.813286780969094,260.2140005493164,254.9362691497803,None
BPCL,BPCL.NS,Bharat Petroleum Corporation Ltd.,Oil Gas & Consumable Fuels,1230183202816.0,Energy,Oil & Gas Refining & Marketing,2026-03-25,2026-03-25,288.20001220703125,289.75,281.79998779296875,283.8500061035156,282.25,0.5668755016884353,8862352.0,13723007.65,0.6458024527881102,2.8976317724993628,0.19563407161272073,27.891782664051206,349.748818359375,332.0392872619629,None
BHARTIARTL,BHARTIARTL.NS,Bharti Airtel Ltd.,Telecommunication,11207090110464.0,Communication Services,Telecom Services,2026-03-25,2026-03-25,1814.0,1843.5999755859375,1810.0999755859375,1842.699951171875,1802.0999755859375,2.2529258163236365,6847503.0,10135189.95,0.6756166419949535,1.5414137942468555,1.4615970252325594,44.34340897370121,1940.2780053710937,1974.1164581298829,None
BHARTIHEXA,BHARTIHEXA.NS,Bharti Hexacom Ltd.,Telecommunication,798049959936.0,Communication Services,Telecom Services,2026-03-25,2026-03-25,1586.0,1599.4000244140625,1580.0,1595.9000244140625,1581.199951171875,0.9296783263427866,76856.0,141029.65,0.5449634172672201,1.8164412409805097,0.5118130470551026,50.26319757218436,1616.4059985351562,1738.4420428466797,None
BIKAJI,BIKAJI.NS,Bikaji Foods International Ltd.,Fast Moving Consumer Goods,156873883648.0,Consumer Defensive,Packaged Foods,2026-03-25,2026-03-25,619.5,627.8499755859375,616.0999755859375,626.1500244140625,616.5499877929688,1.5570573045436964,62839.0,138487.8,0.4537511607520663,1.764860590633757,0.8822551270095282,49.06432854714823,645.0330029296875,717.1218572998047,None
BIOCON,BIOCON.NS,Biocon Ltd.,Healthcare,618341662720.0,Healthcare,Biotechnology,2026-03-25,2026-03-25,371.0,381.8999938964844,371.0,381.8500061035156,369.04998779296875,3.4683697964860816,861623.0,3559403.5,0.24206949282372733,2.0327073028333835,1.7062809739757088,50.64917963435993,378.2899993896484,374.3089375305176,None
BSOFT,BSOFT.NS,Birlasoft Ltd.,Information Technology,98337243136.0,Technology,Information Technology Services,2026-03-25,2026-03-25,352.0,355.0,348.79998779296875,352.0,346.5,1.5873015873015817,465659.0,1546212.45,0.301161072658547,2.578492219085251,0.6155929327817381,40.25372698276277,396.66100036621094,395.16884033203127,None
BLUEDART,BLUEDART.NS,Blue Dart Express Ltd.,Services,120324349952.0,Industrials,Integrated Freight & Logistics,2026-03-25,2026-03-25,5029.0,5075.5,4977.5,5071.0,4964.5,2.145231141101833,9219.0,10144.3,0.9087862149187229,1.7051549209184131,1.2580857696768049,37.85512977843008,5474.27,5816.449663085938,None
BLUEJET,BLUEJET.NS,Blue Jet Healthcare Ltd.,Healthcare,61918486528.0,Healthcare,Biotechnology,2026-03-25,2026-03-25,353.8500061035156,362.70001220703125,349.5,356.95001220703125,348.25,2.498208817525116,395781.0,654808.9,0.6044221451479966,3.309191705141296,0.7549302186524269,42.150267939402845,403.80299987792966,627.3273045349121,None
BLUESTARCO,BLUESTARCO.NS,Blue Star Ltd.,Consumer Durables,358899875840.0,Industrials,Building Products & Equipment,2026-03-25,2026-03-25,1670.0999755859375,1751.0,1668.0,1743.5,1665.9000244140625,4.658141211879219,520885.0,551720.9,0.944109603243234,3.1341681686065557,1.4862448220033508,42.3490742776506,1852.433994140625,1824.6589697265624,None
BBTC,BBTC.NS,Bombay Burmah Trading Corporation Ltd.,Fast Moving Consumer Goods,100548288512.0,Consumer Defensive,Packaged Foods,2026-03-25,2026-03-25,1430.0,1449.800048828125,1421.0,1440.5,1414.5999755859375,1.830908020716926,43226.0,46750.6,0.9246084542230474,2.6885249302050847,0.6810083849872508,32.0643199262382,1681.7430883789064,1833.7754681396484,None
BOSCHLTD,BOSCHLTD.NS,Bosch Ltd.,Automobile and Auto Components,899076849664.0,Consumer Cyclical,Auto Parts,2026-03-25,2026-03-25,30340.0,30705.0,30180.0,30470.0,30080.0,1.2965425531914931,8629.0,23916.5,0.36079693935149376,2.6058205563433843,0.4975563455569886,37.37919364985989,34542.5,36585.4671875,None
FIRSTCRY,FIRSTCRY.NS,Brainbees Solutions Ltd.,Consumer Services,109370073088.0,Consumer Cyclical,Internet Retail,2026-03-25,2026-03-25,226.74000549316406,227.5800018310547,224.02999877929688,225.44000244140625,225.49000549316406,-0.02217528517437506,2236392.0,7495610.25,0.2983602302427611,5.603485990138996,0.003957408872512412,48.65326871693768,243.5691995239258,323.03230003356936,None
BRIGADE,BRIGADE.NS,Brigade Enterprises Ltd.,Realty,160795754496.0,Real Estate,Real Estate - Development,2026-03-25,2026-03-25,653.9500122070312,675.2999877929688,650.2000122070312,657.75,645.4000244140625,1.9135381342989088,99148.0,312625.4,0.31714633551848315,2.28530788035006,0.8373218115389319,40.845118833031464,732.135,915.0136737060546,None
BRITANNIA,BRITANNIA.NS,Britannia Industries Ltd.,Fast Moving Consumer Goods,1368131895296.0,Consumer Defensive,Packaged Foods,2026-03-25,2026-03-25,5536.5,5699.0,5536.5,5696.5,5513.5,3.3191257821710396,108487.0,351433.8,0.30869825270079315,1.5655083821626226,2.1201584226498595,42.6886899142074,5909.13,5850.95576171875,None
MAPMYINDIA,MAPMYINDIA.NS,C.E. Info Systems Ltd.,Information Technology,48811724800.0,Technology,Software - Infrastructure,2026-03-25,2026-03-25,880.0999755859375,900.2999877929688,879.7000122070312,891.7999877929688,868.7999877929688,2.647329687288247,104851.0,200524.55,0.5228836070196892,2.690046947997814,0.9841202545772066,31.578002329964875,1155.4900048828124,1586.8209600830078,None
CCL,CCL.NS,CCL Products (I) Ltd.,Fast Moving Consumer Goods,145182539776.0,Consumer Defensive,Packaged Foods,2026-03-25,2026-03-25,1075.800048828125,1108.800048828125,1075.800048828125,1086.0,1080.800048828125,0.4811205530119267,151566.0,269336.85,0.5627377018777787,1.9583062157512796,0.24568198228761218,61.45207180577666,1005.6150109863281,926.2275473022461,None
CESC,CESC.NS,CESC Ltd.,Power,202348314624.0,Utilities,Utilities - Regulated Electric,2026-03-25,2026-03-25,152.0,155.2100067138672,150.8000030517578,152.85000610351562,150.2899932861328,1.7033820824709611,890384.0,2728612.05,0.32631388547888296,1.868021184415928,0.91186443530808,47.52309500975015,152.8058004760742,162.7870701599121,None
CGPOWER,CGPOWER.NS,CG Power and Industrial Solutions Ltd.,Capital Goods,1076692451328.0,Industrials,Electrical Equipment & Parts,2026-03-25,2026-03-25,677.25,687.2000122070312,675.0,682.5999755859375,667.2999877929688,2.292820031897791,1501601.0,2935806.1,0.5114782614560274,2.2842579328004007,1.0037483066051536,47.46247893864582,663.0867407226563,688.5373739624024,None
CRISIL,CRISIL.NS,CRISIL Ltd.,Financial Services,292763729920.0,Financial Services,Financial Data & Stock Exchanges,2026-03-25,2026-03-25,3962.199951171875,4062.0,3950.10009765625,4000.0,3962.199951171875,0.9540166900700031,39277.0,44195.4,0.8887123999330246,1.4482947586020614,0.6587172151274299,32.7813530644745,4462.582016601563,4872.527738037109,None
CAMPUS,CAMPUS.NS,Campus Activewear Ltd.,Consumer Durables,71524089856.0,Consumer Cyclical,Footwear & Accessories,2026-03-25,2026-03-25,221.3000030517578,235.0,221.3000030517578,234.0,221.5,5.643340857787815,337653.0,256200.0,1.317927400468384,2.0101595592880375,2.8074094077320835,42.70154882151452,252.99899841308593,267.8997380065918,None
CANFINHOME,CANFINHOME.NS,Can Fin Homes Ltd.,Financial Services,112802734080.0,Financial Services,Mortgage Finance,2026-03-25,2026-03-25,835.6500244140625,864.0,835.3499755859375,844.7000122070312,831.6500244140625,1.5691682089666426,67744.0,159247.5,0.4254007127270444,2.536886094374787,0.6185410580498935,47.98106385553318,881.66,832.9106512451172,None
CANBK,CANBK.NS,Canara Bank,Financial Services,1243677065216.0,Financial Services,Banks - Regional,2026-03-25,2026-03-25,134.8000030517578,137.22000122070312,134.27999877929688,137.10000610351562,133.14999389648438,2.966588350054389,10792669.0,24377168.35,0.44273677914686915,2.579152344666044,1.1502183483614696,44.217931907429424,147.31959869384767,131.181328125,None
CAPLIPOINT,CAPLIPOINT.NS,Caplin Point Laboratories Ltd.,Healthcare,123628331008.0,Healthcare,Drug Manufacturers - Specialty & Generic,2026-03-25,2026-03-25,1591.800048828125,1630.0,1582.199951171875,1621.699951171875,1586.300048828125,2.231601919819748,36541.0,62803.45,0.5818310936739941,1.3012444320496908,1.7149751920971366,41.29711684092574,1724.7459936523437,1954.5537841796875,None
CGCL,CGCL.NS,Capri Global Capital Ltd.,Financial Services,162748334080.0,Financial Services,Credit Services,2026-03-25,2026-03-25,171.1999969482422,172.0,168.5,168.75,169.4600067138672,-0.4189818752137975,609875.0,2126099.2,0.2868516200937378,3.2204121636308307,0.1301019415916686,50.51960740042591,170.69240112304686,181.69366493225098,None
CARBORUNIV,CARBORUNIV.NS,Carborundum Universal Ltd.,Capital Goods,149289336832.0,Industrials,Conglomerates,2026-03-25,2026-03-25,765.0,787.9000244140625,762.3499755859375,787.9000244140625,764.0,3.128275446866824,48304.0,89224.95,0.5413732369701524,1.6892135124746737,1.8519123981455399,49.69653478621144,803.2808044433593,885.7022573852539,None
CASTROLIND,CASTROLIND.NS,Castrol India Ltd.,Oil Gas & Consumable Fuels,176311058432.0,Energy,Oil & Gas Refining & Marketing,2026-03-25,2026-03-25,175.0,178.61000061035156,173.77999877929688,178.16000366210938,173.77999877929688,2.5204309549887727,1159735.0,2057010.6,0.5637963168493152,1.011904264278003,2.4907800510032523,43.807937019443166,180.71599334716797,192.1184051513672,None
CEATLTD,CEATLTD.NS,Ceat Ltd.,Automobile and Auto Components,143321317376.0,Consumer Cyclical,Auto Parts,2026-03-25,2026-03-25,3492.0,3575.0,3465.300048828125,3552.199951171875,3451.699951171875,2.911608813676847,41830.0,157284.85,0.265950598547794,3.973836063484646,0.7326947481380661,49.304930782910034,3694.490009765625,3647.8198083496095,None
CENTRALBK,CENTRALBK.NS,Central Bank of India,Financial Services,308274462720.0,Financial Services,Banks - Regional,2026-03-25,2026-03-25,33.290000915527344,34.04999923706055,33.290000915527344,34.02000045776367,33.060001373291016,2.903808362356064,3303956.0,10574055.75,0.31245872710667333,2.5012800658341097,1.1609289187645295,39.66721161217141,36.989119338989255,37.13897081375122,None
CDSL,CDSL.NS,Central Depository Services (India) Ltd.,Financial Services,256213106688.0,Financial Services,Capital Markets,2026-03-25,2026-03-25,1202.0,1229.9000244140625,1200.5999755859375,1225.699951171875,1185.5,3.390970153679884,1473370.0,1968144.3,0.7486087275206396,2.6136458143352104,1.2974099761648037,47.53223631502043,1301.160009765625,1512.1354528808595,None
CENTURYPLY,CENTURYPLY.NS,Century Plyboards (India) Ltd.,Consumer Durables,155998765056.0,Basic Materials,Lumber & Wood Production,2026-03-25,2026-03-25,684.0,711.0499877929688,680.0999755859375,702.25,678.7999877929688,3.4546276707039913,27375.0,49823.15,0.5494433812394439,2.665622970875532,1.2959926097760586,49.909151559188075,737.7459973144531,763.883818359375,None
CERA,CERA.NS,Cera Sanitaryware Ltd,Consumer Durables,61431586816.0,Industrials,Building Products & Equipment,2026-03-25,2026-03-25,4700.0,4818.89990234375,4665.0,4765.2001953125,4700.7998046875,1.369987944621287,5931.0,19839.95,0.2989422856408408,2.786420166613713,0.4916659594400686,48.265545859500996,4945.672001953125,5837.992861328125,None
CHALET,CHALET.NS,Chalet Hotels Ltd.,Consumer Services,161267286016.0,Consumer Cyclical,Lodging,2026-03-25,2026-03-25,727.0,744.5499877929688,722.1500244140625,735.6500244140625,721.0,2.031903524835288,42857.0,172306.8,0.24872494875419893,2.5768263396271895,0.7885294765844639,40.55308173455056,818.5999975585937,898.5157525634766,None
CHAMBLFERT,CHAMBLFERT.NS,Chambal Fertilizers & Chemicals Ltd.,Chemicals,171759616000.0,Basic Materials,Agricultural Inputs,2026-03-25,2026-03-25,426.0,430.75,422.79998779296875,427.75,420.25,1.7846519928613969,260086.0,816589.0,0.31850294334114226,2.524481542082249,0.7069380239513955,47.30677069957068,438.9489984130859,488.29351928710935,None
CHENNPETRO,CHENNPETRO.NS,Chennai Petroleum Corporation Ltd.,Oil Gas & Consumable Fuels,151997693952.0,Energy,Oil & Gas Refining & Marketing,2026-03-25,2026-03-25,1005.0,1034.4000244140625,993.0,1021.4500122070312,997.9500122070312,2.354827367357637,1368345.0,3530931.35,0.38753089889442344,4.279400513890342,0.5502703847686594,57.157894739491866,915.0270031738281,817.2440927124023,None
CHOICEIN,CHOICEIN.NS,Choice International Ltd.,Financial Services,145955389440.0,Financial Services,Capital Markets,2026-03-25,2026-03-25,630.0,655.0999755859375,626.9500122070312,654.5,620.3499755859375,5.504961031360867,564489.0,663818.0,0.8503671186981974,3.524052681142082,1.5621108789942402,45.53281486781786,733.1919970703125,765.4789974975586,None
CHOLAHLDNG,CHOLAHLDNG.NS,Cholamandalam Financial Holdings Ltd.,Financial Services,265530376192.0,Financial Services,Credit Services,2026-03-25,2026-03-25,1376.4000244140625,1418.9000244140625,1362.699951171875,1410.199951171875,1374.5999755859375,2.589842588260094,216486.0,256508.85,0.8439708805368703,2.7044571680761575,0.9576201164621898,34.865298493853516,1638.6160009765624,1847.1719982910156,None
CHOLAFIN,CHOLAFIN.NS,Cholamandalam Investment and Finance Company Ltd.,Financial Services,1255817609216.0,Financial Services,Credit Services,2026-03-25,2026-03-25,1442.0,1476.199951171875,1428.699951171875,1473.699951171875,1418.9000244140625,3.862141505032546,1245678.0,2113988.15,0.5892549586902841,2.341034096648629,1.6497587585595184,38.34641830194726,1642.5556787109374,1617.7364630126954,None
CIPLA,CIPLA.NS,Cipla Ltd.,Healthcare,1001488973824.0,Healthcare,Drug Manufacturers - Specialty & Generic,2026-03-25,2026-03-25,1222.699951171875,1244.199951171875,1219.0,1241.4000244140625,1219.4000244140625,1.8041659471485838,811317.0,1452724.8,0.5584794862729678,1.3447688591268265,1.3416178809494808,34.14660543083558,1330.8180029296875,1475.3412353515625,None
CUB,CUB.NS,City Union Bank Ltd.,Financial Services,184127111168.0,Financial Services,Banks - Regional,2026-03-25,2026-03-25,235.5,247.8000030517578,235.5,247.5,235.5500030517578,5.073231497949249,1302081.0,2477145.55,0.5256376638829318,3.2528344977022985,1.5596340673135451,44.4669276266435,272.5290008544922,241.30510871887208,None
CLEAN,CLEAN.NS,Clean Science and Technology Ltd.,Chemicals,76488925184.0,Basic Materials,Specialty Chemicals,2026-03-25,2026-03-25,699.0,724.6500244140625,698.0999755859375,718.8499755859375,701.5,2.4732680806753393,87850.0,252452.4,0.34798639268234327,2.4418257682784152,1.0128765585183794,46.468766451283265,773.3828649902343,1036.7228945922852,None
COALINDIA,COALINDIA.NS,Coal India Ltd.,Oil Gas & Consumable Fuels,2742414213120.0,Energy,Thermal Coal,2026-03-25,2026-03-25,443.54998779296875,445.54998779296875,438.79998779296875,444.29998779296875,442.1000061035156,0.49762082313520306,5275650.0,13894711.9,0.37968761338621204,2.1169672805129247,0.23506306767983368,50.34164327245933,432.70408935546874,387.8714190673828,None
COCHINSHIP,COCHINSHIP.NS,Cochin Shipyard Ltd.,Capital Goods,350810406912.0,Industrials,Aerospace & Defense,2026-03-25,2026-03-25,1328.0,1352.4000244140625,1318.0999755859375,1331.699951171875,1305.0999755859375,2.0381561630169465,581867.0,1063083.6,0.5473388922564509,2.827304664448236,0.7208831041965914,40.2177463926014,1473.934111328125,1705.9862530517578,None
COFORGE,COFORGE.NS,Coforge Ltd.,Information Technology,384615514112.0,Technology,Information Technology Services,2026-03-25,2026-03-25,1130.0,1150.699951171875,1110.199951171875,1145.699951171875,1110.0999755859375,3.206916166910734,1855473.0,3491498.6,0.5314259613336233,2.0455632262556476,1.567742383001729,39.24761946521699,1388.7563598632812,1672.0693267822267,None
COHANCE,COHANCE.NS,Cohance Lifesciences Ltd.,Healthcare,117407121408.0,Healthcare,Drug Manufacturers - Specialty & Generic,2026-03-25,2026-03-25,297.5,312.1499938964844,297.3999938964844,306.1499938964844,296.29998779296875,3.3243356426994053,363315.0,837446.3,0.43383677257873127,2.15935550505326,1.539503631949391,45.687638328616615,338.83600158691405,704.8930015563965,None
COLPAL,COLPAL.NS,Colgate Palmolive (India) Ltd.,Fast Moving Consumer Goods,518594985984.0,Consumer Defensive,Household & Personal Products,2026-03-25,2026-03-25,1894.0,1914.5,1877.0,1907.199951171875,1877.300048828125,1.5927076954168617,196793.0,450891.25,0.4364533576555322,2.1334422664353045,0.7465436119244334,34.54393173252873,2111.3659912109374,2210.2830963134766,None
CAMS,CAMS.NS,Computer Age Management Services Ltd.,Financial Services,161467891712.0,Technology,Information Technology Services,2026-03-25,2026-03-25,648.0999755859375,656.9000244140625,640.2000122070312,650.7000122070312,638.6500244140625,1.8867904693222526,668847.0,1742719.5,0.3837949824971833,2.549630013617018,0.7400252033610039,45.02774731234986,692.9578039550781,755.2206201171875,None
CONCORDBIO,CONCORDBIO.NS,Concord Biotech Ltd.,Healthcare,110035329024.0,Healthcare,Biotechnology,2026-03-25,2026-03-25,1054.0,1072.5999755859375,1035.5999755859375,1049.4000244140625,1037.5,1.1469903049698749,63972.0,973905.9,0.0656860175094945,3.968460225651234,0.289026534159518,34.79183495187664,1192.9719946289063,1504.139521484375,None
CONCOR,CONCOR.NS,Container Corporation of India Ltd.,Services,340633616384.0,Industrials,Railroads,2026-03-25,2026-03-25,443.0,448.8500061035156,435.70001220703125,446.75,433.1000061035156,3.151695613973704,708331.0,1775936.5,0.39884928318101465,2.371103272094895,1.329210604643613,39.98315121756098,489.0713781738281,530.4141714477539,None
COROMANDEL,COROMANDEL.NS,Coromandel International Ltd.,Chemicals,593444864000.0,Basic Materials,Agricultural Inputs,2026-03-25,2026-03-25,1940.0999755859375,2018.0,1937.199951171875,2014.199951171875,1940.0999755859375,3.8193895427248936,86544.0,395099.95,0.21904330790221563,2.8296291689580273,1.349784482229992,44.96697198273054,2189.1623876953126,2268.9163415527346,None
CRAFTSMAN,CRAFTSMAN.NS,Craftsman Automation Ltd.,Automobile and Auto Components,168348860416.0,Consumer Cyclical,Auto Parts,2026-03-25,2026-03-25,6968.0,7101.0,6888.0,7063.0,6843.0,3.2149641969896336,8679.0,44325.85,0.19579996773891534,3.161687327188766,1.0168507712140653,46.05308321121505,7515.78,6839.683837890625,None
CREDITACC,CREDITACC.NS,CreditAccess Grameen Ltd.,Financial Services,188819406848.0,Financial Services,Credit Services,2026-03-25,2026-03-25,1151.9000244140625,1187.199951171875,1151.9000244140625,1179.0,1150.4000244140625,2.486089619174381,106678.0,298154.1,0.3577948450147089,2.697551625835093,0.9216096534963446,45.32807357180357,1256.9380053710938,1299.2390008544921,None
CROMPTON,CROMPTON.NS,Crompton Greaves Consumer Electricals Ltd.,Consumer Durables,159118393344.0,Consumer Cyclical,"Furnishings, Fixtures & Appliances",2026-03-25,2026-03-25,238.0,244.25,238.0,243.35000610351562,237.5500030517578,2.4415924972621905,774039.0,1845452.65,0.4194304307943095,1.8626378792994582,1.3108251069072419,45.38432149192486,248.26219848632812,288.60297080993655,None
CUMMINSIND,CUMMINSIND.NS,Cummins India Ltd.,Capital Goods,1310047207424.0,Industrials,Specialty Industrial Machinery,2026-03-25,2026-03-25,4635.0,4775.0,4635.0,4733.7998046875,4619.60009765625,2.4720691102502412,359078.0,751128.45,0.4780513905444535,2.5076304852863887,0.9858187339622783,54.79108704582921,4445.876811523438,4060.7658264160154,None
CYIENT,CYIENT.NS,Cyient Ltd.,Information Technology,89921642496.0,Industrials,Conglomerates,2026-03-25,2026-03-25,807.0,820.4000244140625,795.4500122070312,813.5,798.4500122070312,1.8849004399622116,298655.0,284974.8,1.0480049464022785,2.3135792610017436,0.8147118500474798,30.561991943832254,1002.0049963378906,1142.1549600219726,None
DCMSHRIRAM,DCMSHRIRAM.NS,DCM Shriram Ltd.,Diversified,173579173888.0,Industrials,Conglomerates,2026-03-25,2026-03-25,1079.5,1120.0,1060.0,1119.199951171875,1073.4000244140625,4.266808805301947,27518.0,74645.65,0.36864840750934585,2.602091031920675,1.639761542912854,59.99350943990443,1094.9824255371093,1208.6473538208008,None
DLF,DLF.NS,DLF Ltd.,Realty,1324278087680.0,Real Estate,Real Estate - Development,2026-03-25,2026-03-25,526.9000244140625,541.8499755859375,525.75,535.5499877929688,521.0,2.792703990972889,2634854.0,5048424.0,0.5219161465043348,2.430066249580946,1.1492295699569828,37.84758174344981,608.6529968261718,724.7709185791016,None
DOMS,DOMS.NS,DOMS Industries Ltd.,Fast Moving Consumer Goods,142277246976.0,Industrials,Business Equipment & Supplies,2026-03-25,2026-03-25,2300.0,2363.0,2290.800048828125,2342.699951171875,2295.39990234375,2.0606452400659503,44947.0,435481.25,0.1032122508144725,2.775656222891526,0.7423993011350964,56.54422491115681,2327.57798828125,2456.6364672851564,None
DABUR,DABUR.NS,Dabur India Ltd.,Fast Moving Consumer Goods,777319677952.0,Consumer Defensive,Household & Personal Products,2026-03-25,2026-03-25,425.0,438.79998779296875,421.1000061035156,438.3999938964844,421.3999938964844,4.034171866688729,1131404.0,1849383.8,0.611773499908456,2.22541066121024,1.8127763729211377,35.80564907796976,494.6520013427734,503.5418843078613,None
DALBHARAT,DALBHARAT.NS,Dalmia Bharat Ltd.,Construction Materials,349982818304.0,Basic Materials,Building Materials,2026-03-25,2026-03-25,1820.0,1883.300048828125,1801.0999755859375,1863.199951171875,1792.9000244140625,3.921017669726856,128489.0,257685.7,0.49862681553535954,2.592900179257055,1.5122131199244033,44.25075369640937,2033.5579931640625,2139.974541015625,None
DATAPATTNS,DATAPATTNS.NS,Data Patterns (India) Ltd.,Capital Goods,181970288640.0,Industrials,Aerospace & Defense,2026-03-25,2026-03-25,3261.89990234375,3342.0,3215.0,3244.5,3237.89990234375,0.20383884169712374,566698.0,1228945.1,0.4611255620775899,3.564061245373826,0.05719285603234452,54.74843848406465,2896.6620068359375,2783.409715576172,None
DEEPAKFERT,DEEPAKFERT.NS,Deepak Fertilisers & Petrochemicals Corp. Ltd.,Chemicals,126150508544.0,Basic Materials,Chemicals,2026-03-25,2026-03-25,927.0999755859375,999.0,924.5999755859375,995.4000244140625,921.0499877929688,8.072312861026386,976342.0,343169.7,2.8450705292454432,3.406480474798486,2.369692978059389,53.156528208232686,1033.3290026855468,1345.2031149291993,None
DEEPAKNTR,DEEPAKNTR.NS,Deepak Nitrite Ltd.,Chemicals,187472232448.0,Basic Materials,Chemicals,2026-03-25,2026-03-25,1337.5,1379.0,1332.300048828125,1373.5,1321.5,3.9349224366250546,87998.0,130892.15,0.6722939458172243,2.2998774531271677,1.710927002338624,35.59546063316404,1551.3260034179686,1724.0892364501954,None
DELHIVERY,DELHIVERY.NS,Delhivery Ltd.,Services,321889468416.0,Industrials,Integrated Freight & Logistics,2026-03-25,2026-03-25,419.6000061035156,429.29998779296875,419.20001220703125,428.29998779296875,418.8999938964844,2.243970884088209,889268.0,1572628.6,0.5654659975025254,2.2092425963631803,1.0157195446902019,54.291172713245906,419.3690008544922,428.8637504577637,None
DEVYANI,DEVYANI.NS,Devyani International Ltd.,Consumer Services,127066767360.0,Consumer Cyclical,Restaurants,2026-03-25,2026-03-25,104.9000015258789,106.75,102.7300033569336,102.87000274658203,102.18000030517578,0.6752813068559904,1502766.0,2637899.25,0.56968286412,2.529386193660583,0.2669743784276408,30.783595804336798,121.64340042114257,150.58835014343262,None
DIVISLAB,DIVISLAB.NS,Divi's Laboratories Ltd.,Healthcare,1614712668160.0,Healthcare,Drug Manufacturers - Specialty & Generic,2026-03-25,2026-03-25,6026.0,6137.5,6025.0,6080.0,6026.0,0.8961168270826381,113486.0,261410.9,0.434128798760878,1.4272486071870427,0.6278631645322046,44.21248034533595,6194.44,6356.460859375,None
DIXON,DIXON.NS,Dixon Technologies (India) Ltd.,Consumer Durables,634486128640.0,Technology,Consumer Electronics,2026-03-25,2026-03-25,10250.0,10570.0,10222.0,10451.0,10174.0,2.722626302339304,334658.0,753662.6,0.44404220137764566,3.8353993410199667,0.7098677504635703,48.76877156007446,10745.8,14298.479008789063,None
AGARWALEYE,AGARWALEYE.NS,Dr. Agarwal's Health Care Ltd.,Healthcare,133043322880.0,Healthcare,Medical Instruments & Supplies,2026-03-25,2026-03-25,419.1000061035156,423.95001220703125,416.3999938964844,421.0,418.25,0.6575014943215773,30531.0,161681.05,0.18883474593961383,1.3755690839938917,0.4779850768472905,36.87119930051808,449.3770007324219,463.54425048828125,None
LALPATHLAB,LALPATHLAB.NS,Dr. Lal Path Labs Ltd.,Healthcare,224178585600.0,Healthcare,Diagnostics & Research,2026-03-25,2026-03-25,1326.0,1344.0,1304.0999755859375,1343.800048828125,1310.9000244140625,2.509727957993446,68933.0,298565.15,0.23088093168274995,1.4994279707314837,1.6737902766807105,45.27381967076213,1389.5499633789063,1493.970430908203,None
DRREDDY,DRREDDY.NS,Dr. Reddy's Laboratories Ltd.,Healthcare,1079787454464.0,Healthcare,Drug Manufacturers - Specialty & Generic,2026-03-25,2026-03-25,1268.9000244140625,1299.0,1260.0999755859375,1296.699951171875,1259.5999755859375,2.9453776044001234,693870.0,1786385.2,0.38842126546950795,1.6629739044418013,1.771150825958858,52.972542293060485,1259.1800073242186,1263.569129638672,None
EIDPARRY,EIDPARRY.NS,E.I.D. Parry (India) Ltd.,Fast Moving Consumer Goods,144672751616.0,Basic Materials,Agricultural Inputs,2026-03-25,2026-03-25,801.0,818.0,792.0,812.4000244140625,790.0999755859375,2.822433808023761,125344.0,230386.05,0.5440607189541208,2.2769303466832893,1.239578457959895,44.911539923994326,872.9230017089844,1020.0997515869141,None
EIHOTEL,EIHOTEL.NS,EIH Ltd.,Consumer Services,191080005632.0,Consumer Cyclical,Lodging,2026-03-25,2026-03-25,302.0,309.5,301.0,305.3999938964844,301.0,1.4617919921875,118004.0,683735.3,0.17258725708618525,2.7337455490975198,0.5347213066958904,42.62100500305634,325.04199951171876,365.1824754333496,None
