symbol,ticker,company_name,industry_constituent,market_cap,sector,industry,meta_updated_at,date,open,high,low,close,prev_close,pct_change,volume,avg_volume_20,unusual_volume_ratio,volatility_20d_pct,move_vs_vol
BLUEJET,BLUEJET.NS,Blue Jet Healthcare Ltd.,Healthcare,62170005504.0,Healthcare,Biotechnology,2026-03-14,2026-03-16,359.0,364.0,344.04998779296875,356.3999938964844,358.3999938964844,-0.5580357237890077,661579.0,1234872.15,0.5357469597156272,4.0180210256562505,0.13888322640070444
BLUESTARCO,BLUESTARCO.NS,Blue Star Ltd.,Consumer Durables,376889081856.0,Industrials,Building Products & Equipment,2026-03-14,2026-03-16,1820.0,1833.199951171875,1771.5,1804.0999755859375,1833.199951171875,-1.5873868841931427,598883.0,494151.2,1.2119428223588247,2.4774240937742205,0.6407408760503517
BBTC,BBTC.NS,Bombay Burmah Trading Corporation Ltd.,Fast Moving Consumer Goods,106562633728.0,Consumer Defensive,Packaged Foods,2026-03-14,2026-03-16,1527.300048828125,1529.0999755859375,1476.0999755859375,1495.5999755859375,1527.300048828125,-2.075562903733974,42587.0,37792.65,1.1268593231752735,2.0741327453076974,1.000689521164695
BOSCHLTD,BOSCHLTD.NS,Bosch Ltd.,Automobile and Auto Components,890521255936.0,Consumer Cyclical,Auto Parts,2026-03-14,2026-03-16,30260.0,30580.0,29815.0,30355.0,30185.0,0.5631936392247905,16873.0,21872.8,0.7714147251380711,2.199307833835382,0.25607767614897037
FIRSTCRY,FIRSTCRY.NS,Brainbees Solutions Ltd.,Consumer Services,108506480640.0,Consumer Cyclical,Internet Retail,2026-03-14,2026-03-16,224.0,225.0,212.33999633789062,214.05999755859375,223.64999389648438,-4.287948401344166,1133931.0,5443628.5,0.20830425882295237,3.557336514403544,1.2053817185926599
BRIGADE,BRIGADE.NS,Brigade Enterprises Ltd.,Realty,159890751488.0,Real Estate,Real Estate - Development,2026-03-14,2026-03-16,650.0,659.5499877929688,633.1500244140625,650.75,653.7000122070312,-0.4512792032956181,229691.0,342516.35,0.6705986444150769,1.4798185518619384,0.30495576821077774
BRITANNIA,BRITANNIA.NS,Britannia Industries Ltd.,Fast Moving Consumer Goods,1399083499520.0,Consumer Defensive,Packaged Foods,2026-03-14,2026-03-16,5808.5,5872.5,5764.5,5842.0,5808.5,0.5767409830421011,350827.0,317508.4,1.1049376961365431,1.1587992669153497,0.497705685107438
MAPMYINDIA,MAPMYINDIA.NS,C.E. Info Systems Ltd.,Information Technology,51120979968.0,Technology,Software - Infrastructure,2026-03-14,2026-03-16,940.0,940.0,885.0,887.4000244140625,934.2000122070312,-5.009632539225151,234694.0,224164.7,1.0469712671085143,2.0815683869949506,2.4066624812924307
CCL,CCL.NS,CCL Products (I) Ltd.,Fast Moving Consumer Goods,136208310272.0,Consumer Defensive,Packaged Foods,2026-03-14,2026-03-16,1028.0,1057.4000244140625,1024.4000244140625,1043.300048828125,1022.5999755859375,2.0242591175817948,386756.0,416182.3,0.9292946864871476,2.0047255706725466,1.0097437510624934
CESC,CESC.NS,CESC Ltd.,Power,211733364736.0,Utilities,Utilities - Regulated Electric,2026-03-14,2026-03-16,160.0399932861328,161.47999572753906,152.60000610351562,156.5500030517578,159.72999572753906,-1.9908550434105998,2559556.0,2674285.45,0.9570990262090383,1.9066628858069719,1.0441568135774535
CGPOWER,CGPOWER.NS,CG Power and Industrial Solutions Ltd.,Capital Goods,1118031839232.0,Industrials,Electrical Equipment & Parts,2026-03-14,2026-03-16,708.6500244140625,711.7999877929688,680.0999755859375,698.6500244140625,709.9000244140625,-1.5847301891960819,3890719.0,2894512.2,1.3441708761842495,2.2690410186597156,0.698414077208774
CRISIL,CRISIL.NS,CRISIL Ltd.,Financial Services,304774381568.0,Financial Services,Financial Data & Stock Exchanges,2026-03-14,2026-03-16,4164.10009765625,4169.89990234375,3991.0,4005.800048828125,4164.10009765625,-3.801542833161564,77775.0,38911.75,1.9987535898539643,1.7270587209337744,2.2011659401518044
CAMPUS,CAMPUS.NS,Campus Activewear Ltd.,Consumer Durables,72456151040.0,Consumer Cyclical,Footwear & Accessories,2026-03-14,2026-03-16,234.85000610351562,235.25,228.5,232.85000610351562,237.10000610351562,-1.7924925730050334,278845.0,228678.25,1.2193770067769891,1.4286984302699297,1.2546332627147707
CANFINHOME,CANFINHOME.NS,Can Fin Homes Ltd.,Financial Services,109169123328.0,Financial Services,Mortgage Finance,2026-03-14,2026-03-16,821.0999755859375,847.5,791.5499877929688,840.4000244140625,819.6500244140625,2.5315682769403214,214394.0,128941.65,1.6627210835288675,2.6199934706228007,0.966249841965652
CANBK,CANBK.NS,Canara Bank,Financial Services,1221635211264.0,Financial Services,Banks - Regional,2026-03-14,2026-03-16,134.5,135.3800048828125,131.5,134.50999450683594,134.67999267578125,-0.1262237735300098,28667160.0,25770553.1,1.112399873171523,2.3246177120554647,0.05429872313000691
CAPLIPOINT,CAPLIPOINT.NS,Caplin Point Laboratories Ltd.,Healthcare,126559715328.0,Healthcare,Drug Manufacturers - Specialty & Generic,2026-03-14,2026-03-16,1650.0,1662.0,1624.5,1636.0,1662.199951171875,-1.5762213898155686,81181.0,57683.8,1.4073448697901316,1.0310435572826233,1.5287631435957894
CGCL,CGCL.NS,Capri Global Capital Ltd.,Financial Services,163652763648.0,Financial Services,Credit Services,2026-03-14,2026-03-16,169.0500030517578,173.0,168.0,171.57000732421875,170.08999633789062,0.8701340573775029,1746069.0,1960915.55,0.8904355927005627,2.8108284191950923,0.3095649849828522
CARBORUNIV,CARBORUNIV.NS,Carborundum Universal Ltd.,Capital Goods,143915024384.0,Industrials,Conglomerates,2026-03-14,2026-03-16,759.0,765.0999755859375,738.4000244140625,758.5499877929688,755.5999755859375,0.3904198388497315,116230.0,133950.6,0.867707946063698,1.3511003679659004,0.2889643494343161
CASTROLIND,CASTROLIND.NS,Castrol India Ltd.,Oil Gas & Consumable Fuels,184194367488.0,Energy,Oil & Gas Refining & Marketing,2026-03-14,2026-03-16,186.22000122070312,186.60000610351562,185.0500030517578,186.33999633789062,186.22000122070312,0.06443728729508269,2606686.0,1389988.35,1.8753293867534933,0.415152925267697,0.15521337650103884
CEATLTD,CEATLTD.NS,Ceat Ltd.,Automobile and Auto Components,140005244928.0,Consumer Cyclical,Auto Parts,2026-03-14,2026-03-16,3471.89990234375,3540.0,3350.10009765625,3412.0,3470.5,-1.6856360754934463,281801.0,151643.0,1.8583185508068292,3.6178249041635304,0.4659252783498594
CENTRALBK,CENTRALBK.NS,Central Bank of India,Financial Services,321496580096.0,Financial Services,Banks - Regional,2026-03-14,2026-03-16,35.5,35.59000015258789,34.52000045776367,35.040000915527344,35.5,-1.2957720689370622,9253548.0,11644467.4,0.7946733570656911,2.1334768058692557,0.6073523112003637
CDSL,CDSL.NS,Central Depository Services (India) Ltd.,Financial Services,245888499712.0,Financial Services,Capital Markets,2026-03-14,2026-03-16,1178.0,1196.0,1159.199951171875,1184.5,1176.5,0.6799830004249996,2119611.0,1694031.65,1.251222785595535,1.8246719038775832,0.37266042129545474
CENTURYPLY,CENTURYPLY.NS,Century Plyboards (India) Ltd.,Consumer Durables,146511986688.0,Basic Materials,Lumber & Wood Production,2026-03-14,2026-03-16,660.9000244140625,665.9000244140625,642.25,645.75,659.4500122070312,-2.07749062907443,49330.0,43376.8,1.1372438723004001,1.8013243310584313,1.153312922750412
CERA,CERA.NS,Cera Sanitaryware Ltd,Consumer Durables,58330869760.0,Industrials,Building Products & Equipment,2026-03-14,2026-03-16,4524.0,4614.10009765625,4461.10009765625,4580.89990234375,4524.2998046875,1.2510244700761897,13519.0,14056.8,0.9617409367708156,1.5144528001884876,0.8260570880257795
CHALET,CHALET.NS,Chalet Hotels Ltd.,Consumer Services,160714702848.0,Consumer Cyclical,Lodging,2026-03-14,2026-03-16,735.0,736.1500244140625,713.0,724.25,733.4000244140625,-1.24761714064201,107858.0,139220.25,0.7747292509530761,2.187219393339769,0.5704124352779097
CHAMBLFERT,CHAMBLFERT.NS,Chambal Fertilizers & Chemicals Ltd.,Chemicals,166491045888.0,Basic Materials,Agricultural Inputs,2026-03-14,2026-03-16,413.79998779296875,414.54998779296875,399.75,413.04998779296875,415.54998779296875,-0.6016123386930583,958355.0,774493.1,1.2373964338739751,2.074181045397718,0.2900481325041233
CHENNPETRO,CHENNPETRO.NS,Chennai Petroleum Corporation Ltd.,Oil Gas & Consumable Fuels,136861270016.0,Energy,Oil & Gas Refining & Marketing,2026-03-14,2026-03-16,899.0,1004.7000122070312,870.7999877929688,988.5499877929688,918.2000122070312,7.661726709939898,6230068.0,2325243.25,2.6793188196546747,3.5081416459574646,2.1839844234250725
CHOICEIN,CHOICEIN.NS,Choice International Ltd.,Financial Services,139287592960.0,Financial Services,Capital Markets,2026-03-14,2026-03-16,627.0,630.9000244140625,605.25,617.7999877929688,624.5999755859375,-1.0886948541087738,726744.0,644855.85,1.12698675215554,2.86161471566496,0.3804477409726317
CHOLAHLDNG,CHOLAHLDNG.NS,Cholamandalam Financial Holdings Ltd.,Financial Services,292173676544.0,Financial Services,Credit Services,2026-03-14,2026-03-16,1542.9000244140625,1576.699951171875,1482.5999755859375,1570.5999755859375,1553.9000244140625,1.0747120734599491,214963.0,156492.65,1.3736300075434853,2.366298083645369,0.4541744258205694
CHOLAFIN,CHOLAFIN.NS,Cholamandalam Investment and Finance Company Ltd.,Financial Services,1289700245504.0,Financial Services,Credit Services,2026-03-14,2026-03-16,1514.0,1542.300048828125,1485.0,1527.0999755859375,1514.0,0.8652559832191153,2959626.0,1775893.2,1.6665562996693721,1.8569098814028024,0.46596552255161555
CIPLA,CIPLA.NS,Cipla Ltd.,Healthcare,1061989187584.0,Healthcare,Drug Manufacturers - Specialty & Generic,2026-03-14,2026-03-16,1314.699951171875,1327.9000244140625,1291.5999755859375,1300.0,1314.699951171875,-1.1181221356836635,1496531.0,1521787.95,0.9834031081662856,1.1235138871142092,0.995200992624671
CUB,CUB.NS,City Union Bank Ltd.,Financial Services,172015435776.0,Financial Services,Banks - Regional,2026-03-14,2026-03-16,230.0,250.3000030517578,226.4499969482422,242.5500030517578,231.5,4.773219460802514,9441279.0,2353395.95,4.011768185459824,3.010441975808411,1.5855543801075036
CLEAN,CLEAN.NS,Clean Science and Technology Ltd.,Chemicals,74541146112.0,Basic Materials,Specialty Chemicals,2026-03-14,2026-03-16,695.0999755859375,705.1500244140625,673.5,700.9500122070312,700.1500244140625,0.1142594822642895,373016.0,261570.8,1.4260613187710556,2.1930883725980834,0.052099807600972256
COALINDIA,COALINDIA.NS,Coal India Ltd.,Oil Gas & Consumable Fuels,2877994303488.0,Energy,Thermal Coal,2026-03-14,2026-03-16,467.0,470.79998779296875,456.0,460.29998779296875,467.0,-1.434692121419967,12310888.0,11830994.3,1.040562414944279,1.8768562998062368,0.7644123428991777
COCHINSHIP,COCHINSHIP.NS,Cochin Shipyard Ltd.,Capital Goods,364599672832.0,Industrials,Aerospace & Defense,2026-03-14,2026-03-16,1385.5,1387.5999755859375,1310.0999755859375,1334.699951171875,1385.5,-3.6665498973745936,1426344.0,1167603.1,1.2216000454263953,2.2394130308572158,1.6372816657100053
COFORGE,COFORGE.NS,Coforge Ltd.,Information Technology,366039728128.0,Technology,Information Technology Services,2026-03-14,2026-03-16,1076.0,1101.0999755859375,1070.5,1080.5999755859375,1089.699951171875,-0.8350900241989812,3504483.0,3726004.7,0.940547122766646,1.7851865242664764,0.4677886668129064
COHANCE,COHANCE.NS,Cohance Lifesciences Ltd.,Healthcare,113386332160.0,Healthcare,Drug Manufacturers - Specialty & Generic,2026-03-14,2026-03-16,296.95001220703125,301.04998779296875,288.0,293.45001220703125,296.1000061035156,-0.8949658364944213,604082.0,1684345.75,0.3586448922378318,2.5968281442422105,0.3446380687450476
COLPAL,COLPAL.NS,Colgate Palmolive (India) Ltd.,Fast Moving Consumer Goods,532330250240.0,Consumer Defensive,Household & Personal Products,2026-03-14,2026-03-16,1960.0,1970.699951171875,1919.0,1941.0999755859375,1957.199951171875,-0.8226024927242448,358028.0,456382.15,0.7844916809301152,2.2097204415798353,0.3722654129660523
CAMS,CAMS.NS,Computer Age Management Services Ltd.,Financial Services,159858311168.0,Technology,Information Technology Services,2026-03-14,2026-03-16,644.5,647.9500122070312,623.25,639.5,644.5,-0.7757951900698168,1631068.0,1537678.1,1.0607343630633745,2.153209591157274,0.3602971086771234
CONCORDBIO,CONCORDBIO.NS,Concord Biotech Ltd.,Healthcare,123677278208.0,Healthcare,Biotechnology,2026-03-14,2026-03-16,1182.199951171875,1189.9000244140625,1140.0,1158.0999755859375,1182.199951171875,-2.0385701726723937,222207.0,934825.8,0.23769883116191273,3.7481469544747252,0.5438874722450908
CONCOR,CONCOR.NS,Container Corporation of India Ltd.,Services,345317572608.0,Industrials,Railroads,2026-03-14,2026-03-16,453.6000061035156,457.5,443.5,454.29998779296875,453.3999938964844,0.19849887706215874,2268120.0,1380674.2,1.642762644510921,1.6126600909739255,0.12308785848497084
COROMANDEL,COROMANDEL.NS,Coromandel International Ltd.,Chemicals,590144012288.0,Basic Materials,Agricultural Inputs,2026-03-14,2026-03-16,1999.9000244140625,2019.9000244140625,1947.699951171875,1958.800048828125,2002.4000244140625,-2.1773858896498743,243796.0,352676.2,0.6912743190495985,2.1019587253411105,1.0358842271255937
CRAFTSMAN,CRAFTSMAN.NS,Craftsman Automation Ltd.,Automobile and Auto Components,159212175360.0,Consumer Cyclical,Auto Parts,2026-03-14,2026-03-16,6612.5,6911.5,6521.5,6792.5,6674.0,1.7755468984117506,92504.0,42974.15,2.1525498468265223,2.6969878999741232,0.6583444065243254
CREDITACC,CREDITACC.NS,CreditAccess Grameen Ltd.,Financial Services,185873350656.0,Financial Services,Credit Services,2026-03-14,2026-03-16,1160.9000244140625,1182.0,1147.800048828125,1177.300048828125,1160.9000244140625,1.4126991187152438,245090.0,284813.0,0.8605295404353032,2.5269248571522454,0.5590586181131265
CROMPTON,CROMPTON.NS,Crompton Greaves Consumer Electricals Ltd.,Consumer Durables,160948469760.0,Consumer Cyclical,"Furnishings, Fixtures & Appliances",2026-03-14,2026-03-16,246.0,248.8000030517578,240.14999389648438,247.14999389648438,246.25,0.3654797549175193,1630495.0,2219491.1,0.7346256085460311,1.4712731072913,0.24841054533402634
CUMMINSIND,CUMMINSIND.NS,Cummins India Ltd.,Capital Goods,1288896905216.0,Industrials,Specialty Industrial Machinery,2026-03-14,2026-03-16,4631.0,4691.5,4478.10009765625,4589.7001953125,4649.7001953125,-1.290405778430359,1003878.0,768428.85,1.3064033189279658,2.3387073376256735,0.5517602641724373
CYIENT,CYIENT.NS,Cyient Ltd.,Information Technology,96071729152.0,Industrials,Conglomerates,2026-03-14,2026-03-16,871.0,876.7999877929688,841.9500122070312,854.5,870.0999755859375,-1.7928946125337242,240654.0,249326.75,0.9652153248698746,2.1957232013448063,0.8165394487955663
DCMSHRIRAM,DCMSHRIRAM.NS,DCM Shriram Ltd.,Diversified,157872553984.0,Industrials,Conglomerates,2026-03-14,2026-03-16,1018.2000122070312,1059.9000244140625,997.7999877929688,1051.0,1018.2000122070312,3.2213698094416765,152471.0,60413.9,2.5237735024555605,1.8796922039745478,1.7137751609706073
DLF,DLF.NS,DLF Ltd.,Realty,1343964053504.0,Real Estate,Real Estate - Development,2026-03-14,2026-03-16,543.0,545.7000122070312,524.5999755859375,530.3499755859375,542.75,-2.284665944553199,6921046.0,4258969.5,1.6250517877622743,1.9221424517003347,1.188603863637773
DOMS,DOMS.NS,DOMS Industries Ltd.,Fast Moving Consumer Goods,126409990144.0,Industrials,Business Equipment & Supplies,2026-03-14,2026-03-16,2088.800048828125,2155.0,2033.5999755859375,2139.699951171875,2082.5,2.7466963347839046,213858.0,405475.7,0.5274249480301779,1.9709087068505653,1.3936192606166002
DABUR,DABUR.NS,Dabur India Ltd.,Fast Moving Consumer Goods,804368482304.0,Consumer Defensive,Household & Personal Products,2026-03-14,2026-03-16,455.0,461.45001220703125,449.20001220703125,458.8500061035156,453.5,1.1797146865525132,2534477.0,1582598.7,1.6014653620023827,1.754994126203618,0.6722043503954385
DALBHARAT,DALBHARAT.NS,Dalmia Bharat Ltd.,Construction Materials,345402212352.0,Basic Materials,Building Materials,2026-03-14,2026-03-16,1856.0,1868.0,1803.5999755859375,1853.0,1839.9000244140625,0.7119938807604198,237882.0,236383.05,1.0063411907072017,1.647409386143464,0.4321900110252353
DATAPATTNS,DATAPATTNS.NS,Data Patterns (India) Ltd.,Capital Goods,179988463616.0,Industrials,Aerospace & Defense,2026-03-14,2026-03-16,3215.300048828125,3260.0,3055.10009765625,3095.89990234375,3215.0,-3.7045131463841363,1003459.0,1228668.3,0.8167045572836867,2.936924564674994,1.2613579493806593
DEEPAKFERT,DEEPAKFERT.NS,Deepak Fertilisers & Petrochemicals Corp. Ltd.,Chemicals,119232004096.0,Basic Materials,Chemicals,2026-03-14,2026-03-16,943.9500122070312,949.8499755859375,921.0499877929688,934.9000244140625,943.5499877929688,-0.9167467003141083,282085.0,236328.55,1.193613721236812,2.0707163961792627,0.44271958342804624
DEEPAKNTR,DEEPAKNTR.NS,Deepak Nitrite Ltd.,Chemicals,197551685632.0,Basic Materials,Chemicals,2026-03-14,2026-03-16,1440.0,1445.0,1383.5,1391.699951171875,1448.4000244140625,-3.91466944811224,209694.0,101441.4,2.0671441837356346,1.7869886274371947,2.1906515732707565
DELHIVERY,DELHIVERY.NS,Delhivery Ltd.,Services,302850965504.0,Industrials,Integrated Freight & Logistics,2026-03-14,2026-03-16,402.3999938964844,405.75,392.45001220703125,401.25,403.25,-0.49597024178549276,1477981.0,1598825.3,0.9244168202742351,1.7774730338357014,0.2790310920865071
DEVYANI,DEVYANI.NS,Devyani International Ltd.,Consumer Services,138015277056.0,Consumer Cyclical,Restaurants,2026-03-14,2026-03-16,111.0,111.05999755859375,102.5999984741211,107.66000366210938,111.94000244140625,-3.823475688717437,6134232.0,2186088.7,2.806030697656504,2.5277770510199464,1.5125842238241234
DIVISLAB,DIVISLAB.NS,Divi's Laboratories Ltd.,Healthcare,1611659739136.0,Healthcare,Drug Manufacturers - Specialty & Generic,2026-03-14,2026-03-16,6010.0,6130.0,5927.0,6071.0,6071.0,0.0,282845.0,268412.55,1.0537696542132624,1.1824212783079138,0.0
DIXON,DIXON.NS,Dixon Technologies (India) Ltd.,Consumer Durables,627625820160.0,Technology,Consumer Electronics,2026-03-14,2026-03-16,10202.0,10380.0,10059.0,10263.0,10338.0,-0.7254788160185766,606326.0,740529.15,0.8187739807406635,3.5260930310566048,0.20574579559552475
AGARWALEYE,AGARWALEYE.NS,Dr. Agarwal's Health Care Ltd.,Healthcare,135625302016.0,Healthcare,Medical Instruments & Supplies,2026-03-14,2026-03-16,429.0,437.45001220703125,415.1000061035156,423.8500061035156,428.1000061035156,-0.9927586870840499,169729.0,138743.4,1.2233302629170109,1.4074926737945919,0.7053384401693391
LALPATHLAB,LALPATHLAB.NS,Dr. Lal Path Labs Ltd.,Healthcare,226265743360.0,Healthcare,Diagnostics & Research,2026-03-14,2026-03-16,1355.199951171875,1364.800048828125,1326.9000244140625,1341.0,1355.0999755859375,-1.0405118323347895,205389.0,265895.4,0.7724428478266265,1.4769991952142167,0.7044769121786005
DRREDDY,DRREDDY.NS,Dr. Reddy's Laboratories Ltd.,Healthcare,1076111802368.0,Healthcare,Drug Manufacturers - Specialty & Generic,2026-03-14,2026-03-16,1292.0999755859375,1297.0,1264.0,1276.9000244140625,1292.300048828125,-1.1916756041313703,1294946.0,1604659.8,0.8069909896166153,1.267150398106136,0.9404373828966401
EIDPARRY,EIDPARRY.NS,E.I.D. Parry (India) Ltd.,Fast Moving Consumer Goods,140534415360.0,Basic Materials,Agricultural Inputs,2026-03-14,2026-03-16,791.0,799.9500122070312,770.0499877929688,786.1500244140625,789.5499877929688,-0.4306204080137044,159032.0,254198.45,0.6256214386830447,1.7045696733743005,0.2526270499470196
EIHOTEL,EIHOTEL.NS,EIH Ltd.,Consumer Services,198740721664.0,Consumer Cyclical,Lodging,2026-03-14,2026-03-16,319.70001220703125,319.70001220703125,309.6000061035156,314.54998779296875,317.79998779296875,-1.0226557976198647,293798.0,652771.2,0.45007806716963006,2.1722292680237434,0.4707863081829568
EICHERMOT,EICHERMOT.NS,Eicher Motors Ltd.,Automobile and Auto Components,1849152110592.0,Consumer Cyclical,Auto Manufacturers,2026-03-14,2026-03-16,6701.0,6861.5,6643.5,6827.5,6741.0,1.2831924046877274,866046.0,545301.9,1.588195456498501,2.285979535985714,0.5613315362136062
ELECON,ELECON.NS,Elecon Engineering Co. Ltd.,Capital Goods,85417836544.0,Industrials,Specialty Industrial Machinery,2026-03-14,2026-03-16,380.0,380.70001220703125,366.29998779296875,375.6499938964844,380.6499938964844,-1.313542645520105,345880.0,328996.2,1.051319133777229,1.7117478937203774,0.7673692196957823
ELGIEQUIP,ELGIEQUIP.NS,Elgi Equipments Ltd.,Capital Goods,148264108032.0,Industrials,Specialty Industrial Machinery,2026-03-14,2026-03-16,469.95001220703125,472.6000061035156,460.0,468.6499938964844,469.5,-0.18104496347510768,280340.0,569950.3,0.4918674487933421,2.7070153586933743,0.06687991735757816
EMAMILTD,EMAMILTD.NS,Emami Ltd.,Fast Moving Consumer Goods,181622996992.0,Consumer Defensive,Household & Personal Products,2026-03-14,2026-03-16,416.1499938964844,428.0,405.04998779296875,424.1000061035156,416.04998779296875,1.9348680559396314,581518.0,424316.1,1.3704829960494076,1.598455398890003,1.2104610846716397
EMCURE,EMCURE.NS,Emcure Pharmaceuticals Ltd.,Healthcare,272629776384.0,Healthcare,Drug Manufacturers - Specialty & Generic,2026-03-14,2026-03-16,1438.0,1469.800048828125,1420.0999755859375,1458.4000244140625,1438.0,1.4186386936065665,81023.0,325018.95,0.2492870031116647,2.5123456757958804,0.5646669991609172
ENDURANCE,ENDURANCE.NS,Endurance Technologies Ltd.,Automobile and Auto Components,338069061632.0,Consumer Cyclical,Auto Parts,2026-03-14,2026-03-16,2400.0,2436.5,2345.199951171875,2391.39990234375,2403.39990234375,-0.4992926890068472,109735.0,81863.7,1.3404598130795458,2.2602918052918035,0.22089744688623889
ENGINERSIN,ENGINERSIN.NS,Engineers India Ltd.,Construction,106316087296.0,Industrials,Engineering & Construction,2026-03-14,2026-03-16,189.82000732421875,190.89999389648438,185.1199951171875,188.99000549316406,189.00999450683594,-0.010575638459775494,2658132.0,17667896.85,0.15044982561124698,3.941588089566945,0.0026830907287771462
ERIS,ERIS.NS,Eris Lifesciences Ltd.,Healthcare,179956137984.0,Healthcare,Drug Manufacturers - Specialty & Generic,2026-03-14,2026-03-16,1328.0999755859375,1346.0999755859375,1286.5999755859375,1309.9000244140625,1321.0999755859375,-0.8477746861593527,50910.0,64590.3,0.7881988471953219,1.482142983761279,0.5719925104715129
ESCORTS,ESCORTS.NS,Escorts Kubota Ltd.,Capital Goods,343343988736.0,Industrials,Farm & Heavy Construction Machinery,2026-03-14,2026-03-16,3120.60009765625,3138.0,3040.0,3060.0,3120.60009765625,-1.941937312049824,71228.0,94835.25,0.7510709361761582,2.4570304795700575,0.7903594718082753
ETERNAL,ETERNAL.NS,Eternal Ltd.,Consumer Services,1965307592704.0,Consumer Cyclical,Internet Retail,2026-03-14,2026-03-16,215.0,223.63999938964844,212.60000610351562,222.0399932861328,215.67999267578125,2.948813439507192,53266268.0,50355655.4,1.0578011064870383,1.553082170171961,1.8986847548321877
EXIDEIND,EXIDEIND.NS,Exide Industries Ltd.,Automobile and Auto Components,252179611648.0,Consumer Cyclical,Auto Parts,2026-03-14,2026-03-16,296.6000061035156,299.25,290.95001220703125,295.1499938964844,296.6000061035156,-0.48887800984238616,1654053.0,1322268.65,1.2509205296518224,1.8165632812672183,0.2691224769782582
NYKAA,NYKAA.NS,FSN E-Commerce Ventures Ltd.,Consumer Services,681837264896.0,Consumer Cyclical,Internet Retail,2026-03-14,2026-03-16,236.64999389648438,241.89999389648438,233.1999969482422,237.0,238.14999389648438,-0.4828863850335541,3626694.0,3955781.65,0.9168084391108898,1.7301285154476456,0.27910434440103676
FEDERALBNK,FEDERALBNK.NS,Federal Bank Ltd.,Financial Services,648012169216.0,Financial Services,Banks - Regional,2026-03-14,2026-03-16,262.0,265.5,257.04998779296875,260.8500061035156,263.04998779296875,-0.8363359785382718,12530711.0,7601672.9,1.648414916669198,1.6376167138950575,0.5107031281752454
FACT,FACT.NS,Fertilisers and Chemicals Travancore Ltd.,Chemicals,550981795840.0,Basic Materials,Agricultural Inputs,2026-03-14,2026-03-16,858.0,858.0,796.0,805.5499877929688,851.5,-5.396360799416467,1510931.0,2533537.7,0.5963720216202032,5.923024312223834,0.9110819937509883
FINCABLES,FINCABLES.NS,Finolex Cables Ltd.,Capital Goods,130916081664.0,Industrials,Electrical Equipment & Parts,2026-03-14,2026-03-16,851.0,859.75,832.5,845.0,856.0,-1.2850467289719614,414932.0,867259.9,0.4784401999907986,3.4676908838323617,0.37057707045438143
FINPIPE,FINPIPE.NS,Finolex Industries Ltd.,Capital Goods,114029453312.0,Industrials,Building Products & Equipment,2026-03-14,2026-03-16,184.10000610351562,184.10000610351562,174.5,180.25,184.4199981689453,-2.261142072632072,504380.0,539152.1,0.935505954627646,1.8369995556403826,1.2308887422914112
FSL,FSL.NS,Firstsource Solutions Ltd.,Services,155663958016.0,Technology,Information Technology Services,2026-03-14,2026-03-16,223.14999389648438,223.14999389648438,211.25,217.72000122070312,225.2100067138672,-3.3257871630367752,1926378.0,2145767.35,0.8977571589948928,2.8127800191239705,1.1823843814393202
FIVESTAR,FIVESTAR.NS,Five-Star Business Finance Ltd.,Financial Services,104076222464.0,Financial Services,Credit Services,2026-03-14,2026-03-16,353.0,362.1000061035156,347.95001220703125,358.1499938964844,353.20001220703125,1.4014670210576563,1022194.0,988653.2,1.0339257486851812,1.9268894785243205,0.7273209162629031
FORCEMOT,FORCEMOT.NS,Force Motors Ltd.,Automobile and Auto Components,266753425408.0,Consumer Cyclical,Auto Manufacturers,2026-03-14,2026-03-16,20265.0,20840.0,19750.0,20720.0,20245.0,2.34625833539146,113555.0,124566.45,0.9116017996820172,3.890982136501163,0.6029989995022839
FORTIS,FORTIS.NS,Fortis Healthcare Ltd.,Healthcare,633976127488.0,Healthcare,Medical Care Facilities,2026-03-14,2026-03-16,838.2999877929688,848.9000244140625,802.7000122070312,807.9000244140625,839.75,-3.7927925675424246,2163697.0,1509935.75,1.4329728930519063,1.8036719076559027,2.102817342468694
GAIL,GAIL.NS,GAIL (India) Ltd.,Oil Gas & Consumable Fuels,971665244160.0,Utilities,Utilities - Regulated Gas,2026-03-14,2026-03-16,149.0,150.2899932861328,144.5,146.05999755859375,147.77999877929688,-1.1638931079380188,10322658.0,15112463.7,0.683055933494153,2.225485245170315,0.5229839696595907
GVT&D,GVT&D.NS,GE Vernova T&D India Ltd.,Capital Goods,922868514816.0,Industrials,Specialty Industrial Machinery,2026-03-14,2026-03-16,3575.0,3600.5,3390.0,3522.300048828125,3604.300048828125,-2.2750603137677405,772563.0,541017.75,1.4279808749343252,2.5135524952034825,0.9051174853555486
GMRAIRPORT,GMRAIRPORT.NS,GMR Airports Ltd.,Services,942494253056.0,Industrials,Airports & Air Services,2026-03-14,2026-03-16,90.0,92.05000305175781,88.7699966430664,90.5,89.26000213623047,1.389197663111208,15405082.0,14880710.3,1.035238351491864,2.707161831886528,0.5131564898516333
GRSE,GRSE.NS,Garden Reach Shipbuilders & Engineers Ltd.,Capital Goods,264566767616.0,Industrials,Aerospace & Defense,2026-03-14,2026-03-16,2314.0,2336.5,2242.0,2304.5,2309.199951171875,-0.2035315811214078,808854.0,1032555.3,0.7833517488119038,2.4096405594151764,0.08446553587677211
